student_id,weak_kcs,n_weak,weakest_5
user6749,flows,1,geometry;flows;Interval DP;Edit Distance;2D DP
user6754,Binary Search on Array;Brute Force Enumeration;Tree DFS;Tree DP;binary search;brute force;constructive algorithms;data structures;divide and conquer;dp;greedy;shortest paths;string suffix structures;strings;trees;two pointers,16,divide and conquer;binary search;trees;string suffix structures;Fenwick Tree
user6755,2D DP;dp,2,dp;2D DP;Interval DP;Knapsack;Edit Distance
user6770,flows;geometry,2,Polygon Area;geometry;graph matchings;Distance Between Points;flows
user6791,Orientation Test;geometry,2,flows;graph matchings;geometry;Orientation Test;Dijkstra
user6798,,0,flows;Binary Lifting;geometry;Hash Map;graph matchings
user6800,geometry;graph matchings,2,geometry;Polygon Area;graph matchings;Distance Between Points;flows
user6802,BFS;Bitmask Enumeration;Combinations;DFS;Difference Array;GCD;Modular Arithmetic;Modular Combinations;Prime Sieve;Strongly Connected Components;bitmasks;brute force;combinatorics;dsu;games;graphs;math;matrices;number theory;probabilities;shortest paths;trees,22,number theory;math;Prime Sieve;Prime Factorization;Fast Exponentiation
user6817,Binary Search on Answer;Binary Search on Array;binary search;ternary search;trees,5,ternary search;binary search;Binary Search on Answer;trees;Binary Search on Array
user6818,,0,geometry;Binary Search on Array;Bitmask Enumeration;Fenwick Tree;binary search
user682,geometry,1,Polygon Area;geometry;Distance Between Points;graph matchings;2-sat
user6822,,0,Binary Search on Answer;shortest paths;Max Flow;binary search;Priority Queue
user6829,,0,graph matchings;Max Flow;2-sat;flows;Bipartite Graph Check
user683,,0,ternary search;flows;Binary Lifting;Monotonic Queue;shortest paths
user6837,flows;geometry;graph matchings,3,geometry;Distance Between Points;graph matchings;flows;Bipartite Graph Check
user6838,,0,Max Flow;graph matchings;flows;Binary Lifting;ternary search
user6849,geometry,1,geometry;shortest paths;dsu;Floyd-Warshall;DFS
user6856,Max Flow;flows;geometry,3,geometry;Max Flow;flows;Interval DP;shortest paths
user687,Bitmask Enumeration;DP on DAG;Tree DFS;Tree DP;bitmasks;brute force;divide and conquer;dp;graphs;shortest paths;trees,11,divide and conquer;trees;brute force;bitmasks;Binary Lifting
user6874,,0,graphs;divide and conquer;DFS;2-sat;Cycle Detection
user69,Priority Queue;dsu,2,Priority Queue;dsu;Hash Map;data structures;Monotonic Stack
user6904,geometry,1,geometry;Max Flow;graph matchings;flows;2D DP
user6907,Binary Search on Answer;Binary Search on Array;Greedy Sorting;Meet-in-the-middle;Two Pointers on Sorted Array;binary search;bitmasks;brute force;data structures;divide and conquer;dp;graphs;greedy;implementation;shortest paths;sortings;trees;two pointers,18,divide and conquer;binary search;trees;two pointers;graphs
user6916,,0,Dijkstra;geometry;shortest paths;graphs;Cycle Detection
user6917,,0,geometry;trees;ternary search;divide and conquer;dp
user6922,,0,geometry;Binary Search on Answer;dsu;Multiset;KMP
user6930,,0,dp;hashing;strings;Meet-in-the-middle;Bitmask DP
user6931,,0,graphs;dsu;trees;Tree DP;Binary Search on Array
user6937,,0,Max Flow;graph matchings;flows;geometry;Orientation Test
user6945,Distance Between Points;flows;geometry;graph matchings,4,Orientation Test;Polygon Area;Max Flow;geometry;graph matchings
user6952,Binary Lifting;Connected Components;DFS;Lowest Common Ancestor;Max Flow;Tree DFS;flows;graphs;trees,9,flows;graphs;Max Flow;DFS;Topological Sort
user6959,,0,flows;graph matchings;geometry;Priority Queue;Orientation Test
user6962,,0,flows;graph matchings;geometry;Ordered Set;2-sat
user6966,,0,Max Flow;flows;graph matchings;Binary Search on Answer;geometry
user6967,,0,geometry;flows;Distance Between Points;Ordered Set;Priority Queue
user6981,flows;geometry;graph matchings,3,geometry;Distance Between Points;graph matchings;flows;2-sat
user6983,Distance Between Points;Max Flow;Orientation Test;geometry;graph matchings,5,Line Intersection;Orientation Test;geometry;Distance Between Points;graph matchings
user6995,flows;geometry,2,geometry;flows;2D DP;Hash Map;Connected Components
user6998,Max Flow;flows;graph matchings,3,Max Flow;graph matchings;flows;geometry;Priority Queue
user7000,,0,graphs;dp;1D DP;Binary Search on Array;Sliding Window
user7006,,0,dsu;ternary search;Combinations;Stack;Binary Search on Answer
user7032,,0,ternary search;constructive algorithms;brute force;trees;binary search
user7048,Dijkstra;Orientation Test;Priority Queue;graph matchings,4,graph matchings;Max Flow;flows;Line Intersection;Bipartite Graph Check
user7068,,0,geometry;flows;2-sat;2D DP;Knapsack
user7072,1D DP;2D DP;BFS;Connected Components;DP on DAG;Dijkstra;Graph Representation;Interval DP;Knapsack;Topological Sort;Tree DFS;Tree DP;brute force;divide and conquer;dp;fft;flows;graph matchings;graphs;shortest paths;trees,21,fft;divide and conquer;DP on DAG;Topological Sort;shortest paths
user7081,,0,2D DP;Knapsack;Priority Queue;Dijkstra;graphs
user7085,Bitmask DP;Bitmask Enumeration;Brute Force Enumeration;Fast Exponentiation;Prime Sieve;Tree DP;bitmasks;brute force;combinatorics;constructive algorithms;data structures;divide and conquer;dp;games;graphs;greedy;implementation;math;number theory;probabilities;shortest paths;trees,22,brute force;divide and conquer;bitmasks;Meet-in-the-middle;dp
user7094,,0,2D DP;ternary search;Tree DFS;DFS;graphs
user7096,,0,graph matchings;Priority Queue;Interval DP;dsu;Monotonic Stack
user7098,geometry,1,Orientation Test;geometry;Hash Map;2D DP;Ordered Set
user71,1D DP;Bitmask DP;Bitmask Enumeration;Brute Force Enumeration;Dijkstra;Prefix Sum;Priority Queue;Segment Tree;Simulation;Stack;State Simulation;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;dp;dsu;implementation;interactive;shortest paths,21,brute force;constructive algorithms;implementation;Brute Force Enumeration;Simulation
user711,brute force;constructive algorithms;greedy;strings,4,strings;string suffix structures;hashing;brute force;String Matching
user7110,,0,geometry;2-sat;Priority Queue;Strongly Connected Components;Hash Map
user7124,,0,Tree Diameter;trees;Tree DFS;Monotonic Stack;dsu
user7125,Max Flow;flows;graph matchings,3,Max Flow;flows;graph matchings;geometry;Orientation Test
user7134,Distance Between Points;geometry,2,geometry;Distance Between Points;graph matchings;Tree DFS;Connected Components
user7141,,0,graph matchings;flows;geometry;Dijkstra;Priority Queue
user7151,,0,divide and conquer;shortest paths;Ordered Set;data structures;dp
user7161,,0,Ordered Set;2D DP;ternary search;Binary Search on Array;Modular Combinations
user7166,2-sat;Bipartite Graph Check;flows;graph matchings,4,graph matchings;2-sat;Bipartite Graph Check;flows;Shortest Path in DAG
user7167,data structures;geometry;two pointers,3,two pointers;data structures;Ordered Set;geometry;sortings
user7174,,0,geometry;Distance Between Points;Dijkstra;dsu;Hash Map
user7184,,0,Polygon Area;geometry;shortest paths;graphs;interactive
user7189,binary search;brute force;divide and conquer;graphs;greedy;trees,6,binary search;trees;divide and conquer;graphs;greedy
user7201,Polygon Area;flows;geometry,3,Orientation Test;Polygon Area;Max Flow;geometry;flows
user7206,Bitmask Enumeration;Brute Force Enumeration;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;games;graphs;greedy;implementation;math;number theory;shortest paths;trees,16,brute force;number theory;trees;bitmasks;implementation
user7216,,0,Tree DFS;graphs;trees;Monotonic Stack;hashing
user7221,,0,flows;Max Flow;ternary search;Binary Lifting;Binary Search on Answer
user7223,Line Intersection;geometry,2,Line Intersection;Polygon Area;geometry;flows;2-sat
user7229,binary search,1,trees;Binary Search on Answer;binary search;Tree DFS;bitmasks
user7242,Cycle Detection;Max Flow;flows;graph matchings,4,graph matchings;Max Flow;Bipartite Graph Check;flows;Cycle Detection
user7247,Orientation Test;geometry;graph matchings,3,Orientation Test;geometry;Polygon Area;graph matchings;Distance Between Points
user7257,,0,games;ternary search;probabilities;combinatorics;binary search
user726,,0,flows;graph matchings;2-sat;Knapsack;2D DP
user7268,Max Flow;flows;geometry;graph matchings,4,Max Flow;graph matchings;geometry;flows;Distance Between Points
user7270,Binary Search on Array;binary search;brute force;greedy;sortings;two pointers,6,two pointers;binary search;sortings;greedy;Binary Search on Array
user7274,flows;geometry,2,geometry;graph matchings;Distance Between Points;flows;2-sat
user7280,Brute Force Enumeration;Fenwick Tree;Greedy Sorting;binary search;brute force;data structures;dsu;greedy;shortest paths;sortings;two pointers,11,Fenwick Tree;two pointers;data structures;binary search;dsu
user7284,flows,1,flows;Multiset;Ordered Set;graph matchings;shortest paths
user7288,Max Flow;flows,2,Max Flow;graph matchings;flows;Bipartite Graph Check;2-sat
user7295,graph matchings,1,geometry;graph matchings;flows;2D DP;Priority Queue
user7312,,0,Priority Queue;dsu;ternary search;Monotonic Stack;Divisors
user7321,Binary Search on Array;Convex Hull;Fenwick Tree;Line Intersection;Polygon Area;binary search;brute force;data structures;geometry;greedy;sortings;trees;two pointers,13,geometry;Distance Between Points;Polygon Area;Line Intersection;Convex Hull
user7345,Bitmask DP;Bitmask Enumeration;Brute Force Enumeration;Monotonic Stack;Prefix Sum;Simulation;Stack;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;dp;dsu;graphs;implementation;interactive;math;number theory;shortest paths;trees,21,brute force;bitmasks;Bitmask Enumeration;implementation;number theory
user7346,Max Flow;geometry;graph matchings,3,geometry;Distance Between Points;graph matchings;Max Flow;flows
user7347,,0,geometry;Polygon Area;graphs;dp;trees
user7349,,0,geometry;Max Flow;graph matchings;flows;2D DP
user7353,,0,2D DP;Dijkstra;DFS;Tree DFS;hashing
user7357,,0,graph matchings;flows;2-sat;Binary Search on Answer;Priority Queue
user736,,0,geometry;Ordered Set;Distance Between Points;Hash Map;Multiset
user7384,Bitmask DP;Hash Map;Segment Tree;bitmasks;brute force;data structures;divide and conquer;dp;shortest paths;two pointers,10,divide and conquer;dp;data structures;two pointers;Fenwick Tree
user7406,,0,trees;graph matchings;shortest paths;Dijkstra;Binary Search on Answer
user7410,flows;graph matchings,2,Min Cut;graph matchings;flows;Priority Queue;Dijkstra
user7421,Binary Search on Answer;Binary Search on Array;Bitmask Enumeration;Combinations;Expected Value;Fast Exponentiation;Permutations;binary search;bitmasks;brute force;combinatorics;games;greedy;math;number theory;probabilities;two pointers,17,games;combinatorics;probabilities;math;binary search
user7422,,0,Max Flow;flows;graph matchings;ternary search;geometry
user7429,,0,geometry;2D DP;Priority Queue;Tree DFS;dsu
user7440,flows;geometry,2,flows;geometry;Polygon Area;graph matchings;Priority Queue
user7441,2-sat;Connected Components;DFS;Graph Representation;Monotonic Stack;Prefix Sum;Priority Queue;Stack;Strongly Connected Components;Tree DFS;brute force;data structures;divide and conquer;dsu;graphs;shortest paths;trees,17,graphs;shortest paths;Graph Representation;DFS;Priority Queue
user7446,Binary Search on Answer;Binary Search on Array;Bitmask Enumeration;Brute Force Enumeration;Fast Exponentiation;Greedy Sorting;Hash Map;Prime Sieve;Segment Tree;Sliding Window;Stack;Two Pointers on Sorted Array;binary search;bitmasks;brute force;data structures;divide and conquer;dsu;greedy;implementation;math;number theory;sortings;string suffix structures;ternary search;trees;two pointers,27,two pointers;data structures;binary search;brute force;bitmasks
user7448,,0,geometry;Orientation Test;Max Flow;Distance Between Points;flows
user7449,,0,ternary search;binary search;Binary Search on Answer;Binary Search on Array;dsu
user7458,Line Intersection;graph matchings,2,graph matchings;Max Flow;Line Intersection;flows;Polygon Area
user7465,Max Flow,1,geometry;graph matchings;Max Flow;Bipartite Graph Check;Strongly Connected Components
user7468,Polygon Area;flows;geometry,3,graph matchings;Max Flow;Polygon Area;geometry;flows
user7471,,0,Binary Lifting;Min Cut;ternary search;flows;Binary Search on Answer
user7474,,0,geometry;2-sat;Strongly Connected Components;Priority Queue;Hash Map
user7487,Convex Hull;Max Flow;flows;geometry,4,Polygon Area;geometry;Convex Hull;Distance Between Points;Max Flow
user7488,Distance Between Points;Line Intersection;Max Flow;flows;geometry,5,Line Intersection;geometry;Distance Between Points;Max Flow;flows
user7499,,0,Binary Search on Answer;flows;binary search;graph matchings;trees
user7500,Max Flow;geometry;graph matchings,3,Max Flow;graph matchings;geometry;flows;Distance Between Points
user7510,Bitmask Enumeration;Prime Sieve;bitmasks;brute force;combinatorics;data structures;divide and conquer;games;implementation;math;number theory;probabilities;trees,13,bitmasks;brute force;Bitmask Enumeration;games;math
user7514,Stack;data structures;dsu,3,dsu;data structures;Stack;Difference Array;dp
user7515,,0,geometry;2-sat;graphs;dsu;Hash Map
user7543,,0,dp;Binary Search on Array;1D DP;binary search;number theory
user7546,,0,ternary search;Hash Map;binary search;data structures;Monotonic Queue
user7552,trees,1,trees;divide and conquer;ternary search;binary search;Lowest Common Ancestor
user7556,,0,graphs;dsu;Binary Search on Answer;Schedules;hashing
user7576,2-sat;Max Flow;Strongly Connected Components;geometry;graph matchings,5,graph matchings;Max Flow;2-sat;geometry;Strongly Connected Components
user7590,Max Flow;Shortest Path in DAG;flows,3,Max Flow;graph matchings;flows;Shortest Path in DAG;shortest paths
user7591,geometry,1,geometry;Distance Between Points;Max Flow;graph matchings;flows
user76,,0,graph matchings;geometry;shortest paths;graphs;Distance Between Points
user7601,,0,geometry;dsu;Binary Search on Answer;hashing;shortest paths
user7615,,0,Ordered Set;Binary Lifting;dsu;Lazy Segment Tree;Lowest Common Ancestor
user7637,geometry;graph matchings,2,geometry;graph matchings;Max Flow;flows;Interval DP
user7642,,0,geometry;2-sat;Strongly Connected Components;Priority Queue;graphs
user7661,flows,1,graph matchings;flows;Priority Queue;Strongly Connected Components;ternary search
user7674,,0,geometry;Distance Between Points;Edit Distance;Knapsack;Longest Common Subsequence
user769,graph matchings,1,geometry;Distance Between Points;graph matchings;Max Flow;flows
user7699,,0,Monotonic Stack;constructive algorithms;Simulation;interactive;brute force
user7734,,0,Max Flow;geometry;flows;Ordered Set;Multiset
user7735,geometry,1,graph matchings;geometry;flows;Topological Sort;Interval DP
user7749,graph matchings,1,graph matchings;2-sat;flows;geometry;Bipartite Graph Check
user7761,geometry,1,geometry;Polygon Area;Max Flow;graph matchings;flows
user7763,Max Flow;flows;graph matchings,3,Max Flow;flows;graph matchings;geometry;Priority Queue
user7781,geometry,1,flows;geometry;Distance Between Points;Shortest Path in DAG;Priority Queue
user7782,flows,1,Max Flow;flows;Priority Queue;Dijkstra;geometry
user7789,flows;graph matchings,2,flows;graph matchings;2-sat;Tree DFS;Multiset
user7793,,0,Max Flow;flows;graph matchings;geometry;Polygon Area
user78,,0,geometry;ternary search;Edit Distance;Distance Between Points;String Hashing
user7801,Orientation Test;geometry,2,Min Cut;geometry;Orientation Test;Distance Between Points;flows
user7823,Max Flow;graph matchings,2,graph matchings;Max Flow;Polygon Area;geometry;Distance Between Points
user7830,Max Flow;flows;graph matchings,3,Max Flow;flows;graph matchings;geometry;Bipartite Graph Check
user7836,bitmasks;brute force;divide and conquer;dp;graphs;shortest paths;trees,7,divide and conquer;graphs;brute force;shortest paths;dp
user7846,,0,geometry;Binary Search on Answer;dsu;Custom Comparator Sorting;Connected Components
user7857,,0,Multiset;Priority Queue;data structures;2D DP;Knapsack
user7888,,0,Interval DP;2D DP;Knapsack;graph matchings;flows
user7890,,0,flows;graph matchings;Bipartite Graph Check;graphs;Tree DFS
user7900,,0,flows;Max Flow;shortest paths;Hash Map;trees
user7910,divide and conquer;trees,2,trees;divide and conquer;Tree DFS;graphs;data structures
user7917,Binary Search on Array;binary search;two pointers,3,two pointers;binary search;Binary Search on Array;brute force;greedy
user7932,geometry,1,geometry;Distance Between Points;Ordered Set;Coordinate Compression;Fenwick Tree
user7933,Max Flow;Orientation Test;geometry,3,Orientation Test;geometry;Distance Between Points;Max Flow;graph matchings
user794,DFS;Dijkstra;divide and conquer;graphs;shortest paths,5,shortest paths;graphs;flows;Dijkstra;divide and conquer
user7947,Activity Selection;Binary Search on Answer;Binary Search on Array;binary search;bitmasks;brute force;constructive algorithms;games;greedy;implementation;math;number theory;sortings;two pointers,14,binary search;Binary Search on Array;greedy;brute force;Binary Search on Answer
user7948,,0,binary search;ternary search;Binary Search on Array;Binary Search on Answer;bitmasks
user7951,Max Flow;graph matchings,2,Max Flow;graph matchings;geometry;flows;Bipartite Graph Check
user7954,BFS;Brute Force Enumeration;Cycle Detection;DFS;Dijkstra;Fenwick Tree;Graph Representation;Max Flow;Tree DFS;binary search;bitmasks;brute force;data structures;divide and conquer;dsu;fft;flows;graphs;greedy;implementation;shortest paths;sortings;trees;two pointers,24,graphs;shortest paths;divide and conquer;trees;data structures
user7962,1D DP;2D DP;DP on DAG;Knapsack;Polygon Area;Tree DP;dp;geometry,8,2D DP;Knapsack;dp;geometry;Polygon Area
user7963,,0,Binary Lifting;dsu;Monotonic Stack;ternary search;Difference Array
user7979,flows,1,flows;Priority Queue;ternary search;Bipartite Graph Check;Binary Lifting
user7995,flows,1,geometry;Distance Between Points;graph matchings;flows;2D DP
user8006,,0,geometry;2D DP;hashing;Connected Components;Monotonic Stack
user8015,,0,graphs;2-sat;binary search;Binary Search on Array;games
user8017,,0,binary search;dp;Difference Array;combinatorics;data structures
user803,,0,graphs;trees;dp;dsu;Fenwick Tree
user8031,2-sat;Bitmask Enumeration;Connected Components;DFS;Prime Sieve;Strongly Connected Components;bitmasks;brute force;divide and conquer;dp;flows;games;graphs;math;number theory;shortest paths;trees,17,graphs;divide and conquer;brute force;trees;bitmasks
user8038,,0,geometry;Fenwick Tree;Binary Search on Array;Ordered Set;two pointers
user8051,Bipartite Graph Check;flows;graph matchings,3,Max Flow;graph matchings;flows;Bipartite Graph Check;Strongly Connected Components
user8053,,0,games;probabilities;Multiset;flows;Hash Map
user8054,BFS;Binary Lifting;Bipartite Graph Check;Cycle Detection;Graph Representation;Lowest Common Ancestor;Ordered Set;Prefix Sum;Segment Tree;Stack;Tree DFS;Tree Diameter;data structures;dsu;graph matchings;graphs;shortest paths;trees,18,Priority Queue;dsu;shortest paths;Binary Lifting;flows
user8061,Line Intersection;Max Flow;geometry,3,Line Intersection;geometry;graph matchings;Max Flow;flows
user8072,,0,2D DP;graphs;dp;Binary Search on Array;Priority Queue
user8084,Tree DP,1,Tree DP;2D DP;dp;hashing;Longest Increasing Subsequence
user8087,Meet-in-the-middle;Tree DP;divide and conquer;dp;trees,5,trees;divide and conquer;dp;Tree DP;Meet-in-the-middle
user8089,dp,1,dp;shortest paths;divide and conquer;2D DP;1D DP
user8136,Fenwick Tree;binary search;brute force;constructive algorithms;data structures;divide and conquer;greedy;implementation;two pointers,9,brute force;binary search;greedy;divide and conquer;data structures
user8141,Distance Between Points;flows;geometry;graph matchings,4,Min Cut;graph matchings;flows;Orientation Test;geometry
user8164,Orientation Test;geometry,2,Line Intersection;Orientation Test;geometry;Convex Hull;Distance Between Points
user8165,,0,ternary search;Binary Lifting;Binary Search on Answer;Tree DFS;trees
user8172,,0,graph matchings;ternary search;DFS;Tree DFS;graphs
user8182,1D DP;2D DP;Bitmask DP;Bitmask Enumeration;Brute Force Enumeration;DP on DAG;Meet-in-the-middle;Tree DP;bitmasks;brute force;data structures;dp;games;greedy;implementation;probabilities;trees,17,brute force;dp;Meet-in-the-middle;divide and conquer;bitmasks
user8194,,0,graphs;trees;binary search;dsu;dp
user8205,bitmasks;brute force,2,bitmasks;brute force;binary search;Bitmask Enumeration;divide and conquer
user8216,2-sat,1,graph matchings;2-sat;Strongly Connected Components;graphs;shortest paths
user8222,Bipartite Graph Check;Max Flow;flows;graph matchings,4,geometry;graph matchings;Max Flow;flows;Bipartite Graph Check
user8223,Binary Lifting;Binary Search on Answer;Binary Search on Array;binary search;brute force;data structures;divide and conquer;graphs;greedy;implementation;sortings;string suffix structures;strings;trees;two pointers,15,binary search;trees;two pointers;greedy;divide and conquer
user8238,,0,graph matchings;shortest paths;Bipartite Graph Check;graphs;Shortest Path in DAG
user8247,,0,graph matchings;Max Flow;flows;Strongly Connected Components;2D DP
user8258,Distance Between Points;geometry,2,geometry;Distance Between Points;2D DP;graph matchings;Knapsack
user8259,,0,brute force;trees;binary search;flows;divide and conquer
user8264,Bitmask Enumeration;Hash Map;Tree DFS;binary search;bitmasks;brute force;constructive algorithms;data structures;divide and conquer;games;greedy;implementation;number theory;ternary search;trees;two pointers,16,trees;brute force;bitmasks;data structures;Bitmask Enumeration
user8269,flows;geometry;graph matchings,3,Polygon Area;geometry;Distance Between Points;graph matchings;Max Flow
user8272,,0,constructive algorithms;flows;interactive;ternary search;Max Flow
user8273,geometry,1,geometry;flows;Binary Lifting;Hash Map;ternary search
user8275,,0,Min Cut;flows;graph matchings;Binary Lifting;Priority Queue
user8277,,0,flows;trees;dp;graphs;Tree Diameter
user8282,geometry,1,geometry;flows;Priority Queue;2D DP;Dijkstra
user829,,0,geometry;flows;Conditional Probability;Polygon Area;probabilities
user8295,Convex Hull;Max Flow;geometry,3,Orientation Test;geometry;Distance Between Points;Convex Hull;Max Flow
user8299,,0,geometry;Bitmask Enumeration;bitmasks;Binary Search on Array;Binary Search on Answer
user830,Convex Hull;flows;geometry;graph matchings,4,Line Intersection;geometry;Convex Hull;Distance Between Points;flows
user8300,,0,hashing;strings;trees;data structures;flows
user8313,Max Flow;geometry,2,geometry;Max Flow;Distance Between Points;flows;Priority Queue
user8322,,0,flows;geometry;Priority Queue;2-sat;Distance Between Points
user8328,graph matchings,1,Max Flow;flows;graph matchings;Priority Queue;graphs
user8329,Max Flow;flows;graph matchings,3,Max Flow;flows;graph matchings;Priority Queue;Bipartite Graph Check
user8334,,0,data structures;Ordered Set;bitmasks;Multiset;Bitmask Enumeration
user8362,Distance Between Points;Max Flow;Orientation Test;Polygon Area;geometry;graph matchings,6,Orientation Test;Polygon Area;geometry;Distance Between Points;graph matchings
user8373,,0,graph matchings;2-sat;flows;Strongly Connected Components;graphs
user8377,BFS;Binary Search on Array;Brute Force Enumeration;Connected Components;Coordinate Compression;Cycle Detection;DFS;Graph Representation;Line Intersection;Meet-in-the-middle;Segment Tree;Two Pointers on Sorted Array;binary search;brute force;data structures;divide and conquer;dp;flows;geometry;graphs;greedy;implementation;shortest paths;sortings;trees;two pointers,26,geometry;two pointers;graphs;shortest paths;data structures
user838,geometry,1,geometry;Priority Queue;Topological Sort;Binary Lifting;Lowest Common Ancestor
user839,,0,flows;Priority Queue;Ordered Set;dsu;graphs
user8402,binary search;divide and conquer;dp;greedy,4,divide and conquer;dp;brute force;trees;binary search
user8408,Line Intersection;geometry;graph matchings,3,Line Intersection;Polygon Area;geometry;graph matchings;Distance Between Points
user8428,Distance Between Points;flows;geometry;graph matchings,4,geometry;graph matchings;Max Flow;flows;Distance Between Points
user843,,0,flows;Hash Map;graph matchings;geometry;Priority Queue
user8441,,0,dp;Binary Search on Array;1D DP;binary search;Permutations
user8448,,0,dsu;flows;trees;graph matchings;Tree DP
user8460,data structures;two pointers,2,two pointers;data structures;binary search;sortings;Binary Search on Array
user8467,binary search;data structures;trees;two pointers,4,binary search;data structures;trees;two pointers;Binary Search on Array
user8487,Max Flow,1,Max Flow;flows;dsu;Monotonic Stack;graphs
user8511,geometry;graph matchings,2,geometry;graph matchings;Distance Between Points;Max Flow;flows
user8522,Bipartite Graph Check,1,Bipartite Graph Check;flows;Cycle Detection;Topological Sort;DFS
user8535,Max Flow;geometry,2,Max Flow;graph matchings;Polygon Area;geometry;flows
user8540,,0,graph matchings;flows;Polygon Area;geometry;Priority Queue
user8543,,0,graph matchings;Max Flow;flows;Binary Search on Answer;Binary Lifting
user8545,,0,ternary search;flows;graphs;trees;divide and conquer
user8551,Distance Between Points;Polygon Area;geometry;graph matchings,4,graph matchings;Polygon Area;geometry;flows;Distance Between Points
user8552,Distance Between Points;Max Flow;geometry;graph matchings,4,geometry;Distance Between Points;Max Flow;graph matchings;flows
user8553,shortest paths,1,shortest paths;Dijkstra;flows;graphs;Topological Sort
user8555,geometry,1,geometry;flows;graph matchings;Hash Map;hashing
user8574,Orientation Test;flows;geometry;graph matchings,4,Orientation Test;Polygon Area;graph matchings;geometry;Distance Between Points
user858,Binary Search on Array;Bitmask Enumeration;binary search;bitmasks;brute force;data structures;games;greedy,8,two pointers;brute force;bitmasks;Binary Search on Array;binary search
user8580,flows;graphs,2,flows;graphs;shortest paths;Max Flow;trees
user8590,,0,flows;graphs;2D DP;Tree DFS;Binary Search on Answer
user8603,geometry,1,geometry;Ordered Set;dsu;ternary search;graphs
user8608,Polygon Area;flows;geometry,3,Max Flow;graph matchings;flows;Polygon Area;geometry
user8613,,0,graph matchings;Hash Map;geometry;shortest paths;graphs
user8615,flows;geometry,2,Polygon Area;geometry;Distance Between Points;graph matchings;flows
user8617,,0,flows;Max Flow;graph matchings;Ordered Set;Binary Search on Answer
user8630,,0,geometry;Binary Search on Answer;Binary Search on Array;binary search;Ordered Set
user8644,,0,geometry;2-sat;Strongly Connected Components;2D DP;Priority Queue
user8649,0-1 BFS;BFS;Bitmask Enumeration;Brute Force Enumeration;Difference Array;Fast Exponentiation;Prefix Sum;Simulation;Stack;bitmasks;brute force;combinatorics;constructive algorithms;data structures;divide and conquer;dsu;graphs;implementation;math;number theory;shortest paths;trees,22,graphs;number theory;math;Stack;shortest paths
user8654,geometry,1,Polygon Area;geometry;Max Flow;graph matchings;flows
user8665,Binary Lifting;Hash Map;Sparse Table;binary search;data structures;sortings;string suffix structures;trees;two pointers,9,two pointers;Multiset;data structures;binary search;Ordered Set
user8670,,0,trees;divide and conquer;Bitmask Enumeration;Tree DFS;Tree DP
user8676,Binary Search on Array;Fast Exponentiation;binary search;bitmasks;brute force;combinatorics;data structures;divide and conquer;dp;games;graphs;greedy;implementation;math;number theory;shortest paths;sortings;trees;two pointers,19,brute force;divide and conquer;two pointers;bitmasks;binary search
user8682,,0,graphs;shortest paths;Connected Components;trees;Shortest Path in DAG
user8714,,0,interactive;Max Flow;geometry;Monotonic Stack;Priority Queue
user8717,Max Flow,1,Max Flow;flows;graph matchings;geometry;Polygon Area
user8719,,0,ternary search;trees;Binary Search on Answer;dsu;Priority Queue
user8723,Bitmask Enumeration;Stack;bitmasks;brute force;data structures;dsu;games;graphs;math;number theory;shortest paths;trees;two pointers,13,data structures;bitmasks;Bitmask Enumeration;brute force;math
user8741,,0,flows;shortest paths;graphs;Max Flow;divide and conquer
user8749,Binary Search on Array;Bitmask Enumeration;Ordered Set;Prime Sieve;Two Pointers on Sorted Array;binary search;bitmasks;brute force;data structures;divide and conquer;games;graphs;greedy;implementation;math;number theory;sortings;trees;two pointers,19,two pointers;brute force;trees;binary search;data structures
user8754,flows,1,flows;Max Flow;graph matchings;constructive algorithms;ternary search
user8760,Interval DP;flows;graph matchings,3,graph matchings;flows;Interval DP;Max Flow;Knapsack
user8771,,0,geometry;Distance Between Points;graph matchings;Bipartite Graph Check;Interval DP
user8777,,0,flows;Dijkstra;shortest paths;Connected Components;graphs
user8778,2-sat;Binary Lifting;Bipartite Graph Check;Brute Force Enumeration;DFS;Dijkstra;Hash Map;Max Flow;Monotonic Stack;Prefix Sum;Priority Queue;Segment Tree;Simulation;Sparse Table;Stack;Tree DFS;brute force;constructive algorithms;data structures;divide and conquer;dsu;flows;graph matchings;graphs;implementation;interactive;shortest paths;trees;two pointers,29,graphs;shortest paths;flows;Max Flow;Priority Queue
user8783,Bitmask Enumeration;bitmasks;brute force;data structures;divide and conquer;dp;greedy;implementation;sortings;trees;two pointers,11,brute force;bitmasks;two pointers;data structures;greedy
user8784,graph matchings,1,graph matchings;geometry;Polygon Area;Dijkstra;Interval DP
user8788,,0,ternary search;Binary Search on Answer;geometry;Binary Search on Array;2-sat
user8797,,0,graph matchings;Max Flow;2-sat;flows;Bipartite Graph Check
user8798,,0,geometry;2-sat;Strongly Connected Components;2D DP;Knapsack
user8801,flows;geometry;graph matchings,3,Orientation Test;Polygon Area;geometry;Distance Between Points;graph matchings
user8804,Max Flow;flows;graph matchings,3,Max Flow;graph matchings;flows;Bipartite Graph Check;Priority Queue
user8839,,0,trees;Lowest Common Ancestor;Fenwick Tree;Ordered Set;data structures
